product_id,product_name,description,price,category,rating,tags,popularity_score,brand/manufacturer,release_date,was_price,discount,link,image,embedding
341,Wooden Desk,Solid wood desk for office or home use,$835.88 ,Furniture,4.4,"['Furniture', 'Office', 'Home']",244,Furniture Co.,8/5/2020,$960.26 ,12.95,http://www.miller.com/,https://placekitten.com/200/200,
342,Wireless Earbuds,High-quality sound in a compact design,$725.26 ,Electronics,1.6,"['Audio', 'Electronics', 'Wireless']",227,Audio Masters,12/1/2021,$787.08 ,7.85,http://jones.org/,https://www.lorempixel.com/200/200,
343,To Kill a Mockingbird,A novel about racial injustice in the Deep South,$688.96 ,Book,1.9,"['Classic', 'Drama', 'Historical']",372,J.B. Lippincott & Co.,7/11/1960,$721.81 ,4.55,https://meza-molina.com/,https://dummyimage.com/200x200,
344,Inception,A mind-bending thriller by Christopher Nolan,$564.76 ,Movie,3.7,"['Thriller', 'Sci-Fi', 'Action']",47,Warner Bros,7/16/2010,$680.37 ,16.99,https://chapman.org/,https://www.lorempixel.com/200/200,
345,1984,A dystopian novel about totalitarianism,$613.37 ,Book,1.5,"['Dystopian', 'Political', 'Science Fiction']",148,Secker & Warburg,6/8/1949,$784.70 ,21.83,http://sullivan.com/,https://www.lorempixel.com/200/200,
346,To Kill a Mockingbird,A novel about racial injustice in the Deep South,$141.04 ,Book,4.7,"['Classic', 'Drama', 'Historical']",122,J.B. Lippincott & Co.,7/11/1960,$158.44 ,10.98,http://anderson-gutierrez.com/,https://www.lorempixel.com/200/200,
347,Wireless Earbuds,High-quality sound in a compact design,$201.19 ,Electronics,2.2,"['Audio', 'Electronics', 'Wireless']",629,Audio Masters,12/1/2021,$212.46 ,5.3,http://weber.org/,https://placekitten.com/200/200,
348,Modern Sofa,A comfortable modern sofa for living rooms,$222.16 ,Furniture,4.9,"['Furniture', 'Home', 'Living Room']",275,HomeStyle,3/10/2021,$261.84 ,15.15,https://miller.com/,https://placeimg.com/200/200/any,
349,Wooden Desk,Solid wood desk for office or home use,$333.38 ,Furniture,4.4,"['Furniture', 'Office', 'Home']",400,Furniture Co.,8/5/2020,$392.94 ,15.16,https://www.cruz.com/,https://dummyimage.com/200x200,
350,Wooden Desk,Solid wood desk for office or home use,$118.89 ,Furniture,4.3,"['Furniture', 'Office', 'Home']",811,Furniture Co.,8/5/2020,$147.55 ,19.42,http://pearson.com/,https://placekitten.com/200/200,
351,Sparkling Water,Refreshing and fizzy mineral water,$846.96 ,Food,2.2,"['Drink', 'Water', 'Beverage']",729,Beverage Co.,2/15/2021,$946.39 ,10.51,http://martinez.info/,https://dummyimage.com/200x200,
352,Blue Jeans,Classic blue jeans for everyday wear,$494.34 ,Clothing,1.3,"['Apparel', 'Clothing', 'Casual']",693,Denim Co.,6/15/2021,$614.20 ,19.51,https://www.martin.com/,https://dummyimage.com/200x200,
353,The Matrix,A hacker discovers a shocking truth about reality,$801.90 ,Movie,4.1,"['Action', 'Sci-Fi', 'Thriller']",740,Warner Bros,3/31/1999,$906.94 ,11.58,https://www.hunter.com/,https://www.lorempixel.com/200/200,
354,Inception,A mind-bending thriller by Christopher Nolan,$503.71 ,Movie,1,"['Thriller', 'Sci-Fi', 'Action']",315,Warner Bros,7/16/2010,$620.08 ,18.77,http://www.yoder-mason.biz/,https://dummyimage.com/200x200,
355,Smartphone X,Latest model with cutting-edge features,$685.79 ,Electronics,3.9,"['Gadget', 'Smartphone', 'Tech']",363,Tech Corp,9/20/2021,$834.88 ,17.86,http://www.owens.com/,https://placekitten.com/200/200,
356,Wireless Earbuds,High-quality sound in a compact design,$583.23 ,Electronics,3.2,"['Audio', 'Electronics', 'Wireless']",380,Audio Masters,12/1/2021,$704.46 ,17.21,https://www.williams.com/,https://dummyimage.com/200x200,
357,Organic Almonds,Crunchy and nutritious organic almonds,$844.16 ,Food,2.4,"['Food', 'Organic', 'Snack']",453,Nature's Best,1/10/2022,$946.31 ,10.79,http://www.perez.com/,https://www.lorempixel.com/200/200,
358,To Kill a Mockingbird,A novel about racial injustice in the Deep South,$18.54 ,Book,4.7,"['Classic', 'Drama', 'Historical']",888,J.B. Lippincott & Co.,7/11/1960,$18.95 ,2.16,http://lewis.net/,https://www.lorempixel.com/200/200,
359,Blue Jeans,Classic blue jeans for everyday wear,$614.31 ,Clothing,1.8,"['Apparel', 'Clothing', 'Casual']",591,Denim Co.,6/15/2021,$699.49 ,12.18,http://www.perry-sutton.org/,https://placekitten.com/200/200,
360,Smartphone X,Latest model with cutting-edge features,$636.78 ,Electronics,4.3,"['Gadget', 'Smartphone', 'Tech']",350,Tech Corp,9/20/2021,$661.84 ,3.79,https://www.lloyd.org/,https://placeimg.com/200/200/any,
361,The Matrix,A hacker discovers a shocking truth about reality,$315.00 ,Movie,3.4,"['Action', 'Sci-Fi', 'Thriller']",258,Warner Bros,3/31/1999,$371.51 ,15.21,http://gross.com/,https://www.lorempixel.com/200/200,
362,Sparkling Water,Refreshing and fizzy mineral water,$487.35 ,Food,4.6,"['Drink', 'Water', 'Beverage']",920,Beverage Co.,2/15/2021,$513.91 ,5.17,http://vaughn-love.com/,https://dummyimage.com/200x200,
363,Organic Almonds,Crunchy and nutritious organic almonds,$389.64 ,Food,3.2,"['Food', 'Organic', 'Snack']",149,Nature's Best,1/10/2022,$425.75 ,8.48,https://www.suarez.com/,https://www.lorempixel.com/200/200,
364,Wireless Earbuds,High-quality sound in a compact design,$330.15 ,Electronics,3.4,"['Audio', 'Electronics', 'Wireless']",897,Audio Masters,12/1/2021,$350.30 ,5.75,https://johnson.biz/,https://www.lorempixel.com/200/200,
365,Wooden Desk,Solid wood desk for office or home use,$804.38 ,Furniture,1.8,"['Furniture', 'Office', 'Home']",909,Furniture Co.,8/5/2020,$806.28 ,0.24,http://montgomery.net/,https://www.lorempixel.com/200/200,
366,Wooden Desk,Solid wood desk for office or home use,$556.07 ,Furniture,4.6,"['Furniture', 'Office', 'Home']",101,Furniture Co.,8/5/2020,$582.92 ,4.61,https://glass.com/,https://dummyimage.com/200x200,
367,Wireless Earbuds,High-quality sound in a compact design,$375.51 ,Electronics,1.9,"['Audio', 'Electronics', 'Wireless']",971,Audio Masters,12/1/2021,$447.37 ,16.06,http://www.golden.com/,https://www.lorempixel.com/200/200,
368,Wireless Earbuds,High-quality sound in a compact design,$76.31 ,Electronics,1.9,"['Audio', 'Electronics', 'Wireless']",917,Audio Masters,12/1/2021,$88.45 ,13.73,http://www.conner.info/,https://placeimg.com/200/200/any,
369,Wireless Earbuds,High-quality sound in a compact design,$65.44 ,Electronics,1.7,"['Audio', 'Electronics', 'Wireless']",49,Audio Masters,12/1/2021,$82.22 ,20.41,http://jones.net/,https://placekitten.com/200/200,
370,Wireless Earbuds,High-quality sound in a compact design,$119.35 ,Electronics,4.6,"['Audio', 'Electronics', 'Wireless']",713,Audio Masters,12/1/2021,$126.93 ,5.97,http://pena.info/,https://placekitten.com/200/200,
371,Organic Almonds,Crunchy and nutritious organic almonds,$662.87 ,Food,4.5,"['Food', 'Organic', 'Snack']",832,Nature's Best,1/10/2022,$807.05 ,17.87,https://brooks-decker.com/,https://dummyimage.com/200x200,
372,Wireless Earbuds,High-quality sound in a compact design,$303.20 ,Electronics,2.5,"['Audio', 'Electronics', 'Wireless']",738,Audio Masters,12/1/2021,$370.41 ,18.14,http://callahan.com/,https://dummyimage.com/200x200,
373,1984,A dystopian novel about totalitarianism,$214.63 ,Book,2.6,"['Dystopian', 'Political', 'Science Fiction']",75,Secker & Warburg,6/8/1949,$243.27 ,11.77,http://castro.net/,https://www.lorempixel.com/200/200,
374,Blue Jeans,Classic blue jeans for everyday wear,$573.71 ,Clothing,4.6,"['Apparel', 'Clothing', 'Casual']",757,Denim Co.,6/15/2021,$689.10 ,16.75,http://little.com/,https://dummyimage.com/200x200,
375,1984,A dystopian novel about totalitarianism,$857.27 ,Book,3.8,"['Dystopian', 'Political', 'Science Fiction']",188,Secker & Warburg,6/8/1949,$906.71 ,5.45,http://www.hernandez.com/,https://placeimg.com/200/200/any,
376,Red Hoodie,A cozy red hoodie for cold days,$777.28 ,Clothing,1.3,"['Apparel', 'Clothing', 'Fashion']",66,Fashion Brand,1/1/2022,$997.17 ,22.05,http://salazar.org/,https://placeimg.com/200/200/any,
377,Blue Jeans,Classic blue jeans for everyday wear,$568.07 ,Clothing,2.1,"['Apparel', 'Clothing', 'Casual']",306,Denim Co.,6/15/2021,$627.79 ,9.51,http://stone.com/,https://dummyimage.com/200x200,
378,Modern Sofa,A comfortable modern sofa for living rooms,$812.98 ,Furniture,2.7,"['Furniture', 'Home', 'Living Room']",727,HomeStyle,3/10/2021,$939.10 ,13.43,https://www.baker.com/,https://dummyimage.com/200x200,
379,Sparkling Water,Refreshing and fizzy mineral water,$133.86 ,Food,2.9,"['Drink', 'Water', 'Beverage']",336,Beverage Co.,2/15/2021,$155.24 ,13.77,http://barker-gonzalez.com/,https://www.lorempixel.com/200/200,
380,The Matrix,A hacker discovers a shocking truth about reality,$990.57 ,Movie,3.9,"['Action', 'Sci-Fi', 'Thriller']",429,Warner Bros,3/31/1999,"$1,130.67 ",12.39,https://www.snyder.com/,https://placekitten.com/200/200,
381,1984,A dystopian novel about totalitarianism,$512.61 ,Book,1.6,"['Dystopian', 'Political', 'Science Fiction']",321,Secker & Warburg,6/8/1949,$632.79 ,18.99,https://www.ingram.com/,https://www.lorempixel.com/200/200,
382,Wooden Desk,Solid wood desk for office or home use,$54.54 ,Furniture,2.2,"['Furniture', 'Office', 'Home']",140,Furniture Co.,8/5/2020,$66.42 ,17.89,http://flores.info/,https://dummyimage.com/200x200,
383,To Kill a Mockingbird,A novel about racial injustice in the Deep South,$544.86 ,Book,4.5,"['Classic', 'Drama', 'Historical']",93,J.B. Lippincott & Co.,7/11/1960,$694.86 ,21.59,https://zuniga.com/,https://placekitten.com/200/200,
384,Smartphone X,Latest model with cutting-edge features,$732.42 ,Electronics,5,"['Gadget', 'Smartphone', 'Tech']",445,Tech Corp,9/20/2021,$904.96 ,19.07,https://www.smith.com/,https://dummyimage.com/200x200,
385,Organic Almonds,Crunchy and nutritious organic almonds,$692.73 ,Food,3.1,"['Food', 'Organic', 'Snack']",378,Nature's Best,1/10/2022,$776.44 ,10.78,https://www.robinson.com/,https://dummyimage.com/200x200,
386,Smartphone X,Latest model with cutting-edge features,$542.38 ,Electronics,3,"['Gadget', 'Smartphone', 'Tech']",214,Tech Corp,9/20/2021,$545.24 ,0.52,http://gutierrez.com/,https://dummyimage.com/200x200,
387,Blue Jeans,Classic blue jeans for everyday wear,$835.06 ,Clothing,2.6,"['Apparel', 'Clothing', 'Casual']",781,Denim Co.,6/15/2021,"$1,051.15 ",20.56,https://www.johnson.com/,https://www.lorempixel.com/200/200,
388,Sparkling Water,Refreshing and fizzy mineral water,$819.53 ,Food,2.7,"['Drink', 'Water', 'Beverage']",475,Beverage Co.,2/15/2021,"$1,028.09 ",20.29,https://www.miller-bennett.com/,https://www.lorempixel.com/200/200,
389,Smartphone X,Latest model with cutting-edge features,$657.47 ,Electronics,1.7,"['Gadget', 'Smartphone', 'Tech']",124,Tech Corp,9/20/2021,$759.19 ,13.4,http://www.romero.com/,https://dummyimage.com/200x200,
390,Inception,A mind-bending thriller by Christopher Nolan,$13.82 ,Movie,1.4,"['Thriller', 'Sci-Fi', 'Action']",458,Warner Bros,7/16/2010,$17.85 ,22.58,http://dunn-conrad.com/,https://www.lorempixel.com/200/200,
391,Wooden Desk,Solid wood desk for office or home use,$126.89 ,Furniture,1.9,"['Furniture', 'Office', 'Home']",314,Furniture Co.,8/5/2020,$137.14 ,7.47,http://jones-fuller.com/,https://placeimg.com/200/200/any,
392,Blue Jeans,Classic blue jeans for everyday wear,$853.68 ,Clothing,1.7,"['Apparel', 'Clothing', 'Casual']",1,Denim Co.,6/15/2021,"$1,105.14 ",22.75,https://www.smith.com/,https://dummyimage.com/200x200,
393,The Matrix,A hacker discovers a shocking truth about reality,$697.36 ,Movie,1.3,"['Action', 'Sci-Fi', 'Thriller']",174,Warner Bros,3/31/1999,$852.08 ,18.16,http://www.williams.com/,https://placekitten.com/200/200,
394,Inception,A mind-bending thriller by Christopher Nolan,$129.59 ,Movie,3.8,"['Thriller', 'Sci-Fi', 'Action']",689,Warner Bros,7/16/2010,$158.06 ,18.01,https://www.allen.com/,https://dummyimage.com/200x200,
395,Wooden Desk,Solid wood desk for office or home use,$531.32 ,Furniture,4.6,"['Furniture', 'Office', 'Home']",753,Furniture Co.,8/5/2020,$639.54 ,16.92,https://lewis.info/,https://www.lorempixel.com/200/200,
396,Sparkling Water,Refreshing and fizzy mineral water,$978.85 ,Food,4.1,"['Drink', 'Water', 'Beverage']",193,Beverage Co.,2/15/2021,"$1,054.30 ",7.16,http://www.wolfe.org/,https://placekitten.com/200/200,
397,Modern Sofa,A comfortable modern sofa for living rooms,$688.75 ,Furniture,1.8,"['Furniture', 'Home', 'Living Room']",647,HomeStyle,3/10/2021,$852.17 ,19.18,http://castro.com/,https://www.lorempixel.com/200/200,
398,Modern Sofa,A comfortable modern sofa for living rooms,$367.46 ,Furniture,2.2,"['Furniture', 'Home', 'Living Room']",178,HomeStyle,3/10/2021,$417.79 ,12.05,https://www.wood.com/,https://placekitten.com/200/200,
399,Smartphone X,Latest model with cutting-edge features,$821.73 ,Electronics,2.6,"['Gadget', 'Smartphone', 'Tech']",318,Tech Corp,9/20/2021,$929.08 ,11.55,https://hernandez.com/,https://dummyimage.com/200x200,
400,Sparkling Water,Refreshing and fizzy mineral water,$607.43 ,Food,4.5,"['Drink', 'Water', 'Beverage']",828,Beverage Co.,2/15/2021,$718.56 ,15.47,http://www.whitehead.com/,https://dummyimage.com/200x200,
401,Red Hoodie,A cozy red hoodie for cold days,$891.59 ,Clothing,1.8,"['Apparel', 'Clothing', 'Fashion']",988,Fashion Brand,1/1/2022,"$1,096.66 ",18.7,http://www.morgan.com/,https://placeimg.com/200/200/any,
402,Sparkling Water,Refreshing and fizzy mineral water,$680.24 ,Food,1.2,"['Drink', 'Water', 'Beverage']",602,Beverage Co.,2/15/2021,$842.60 ,19.27,https://montoya.org/,https://dummyimage.com/200x200,
403,1984,A dystopian novel about totalitarianism,$199.69 ,Book,2.2,"['Dystopian', 'Political', 'Science Fiction']",533,Secker & Warburg,6/8/1949,$256.05 ,22.01,http://www.lowe-howard.com/,https://placekitten.com/200/200,
404,Red Hoodie,A cozy red hoodie for cold days,$26.65 ,Clothing,3.8,"['Apparel', 'Clothing', 'Fashion']",295,Fashion Brand,1/1/2022,$33.42 ,20.26,https://jacobs.net/,https://placekitten.com/200/200,
405,Inception,A mind-bending thriller by Christopher Nolan,$759.49 ,Movie,2.3,"['Thriller', 'Sci-Fi', 'Action']",965,Warner Bros,7/16/2010,$918.05 ,17.27,http://www.perry.com/,https://placeimg.com/200/200/any,
406,Organic Almonds,Crunchy and nutritious organic almonds,$129.60 ,Food,3.2,"['Food', 'Organic', 'Snack']",153,Nature's Best,1/10/2022,$136.80 ,5.26,https://morrison.net/,https://placekitten.com/200/200,
407,1984,A dystopian novel about totalitarianism,$274.45 ,Book,3.8,"['Dystopian', 'Political', 'Science Fiction']",751,Secker & Warburg,6/8/1949,$310.80 ,11.7,http://robinson-snyder.net/,https://dummyimage.com/200x200,
408,Modern Sofa,A comfortable modern sofa for living rooms,$61.56 ,Furniture,4.2,"['Furniture', 'Home', 'Living Room']",273,HomeStyle,3/10/2021,$76.09 ,19.1,https://robinson.com/,https://placekitten.com/200/200,
409,1984,A dystopian novel about totalitarianism,$577.33 ,Book,1.3,"['Dystopian', 'Political', 'Science Fiction']",312,Secker & Warburg,6/8/1949,$723.87 ,20.24,https://www.roberts.com/,https://www.lorempixel.com/200/200,
410,Wooden Desk,Solid wood desk for office or home use,$75.70 ,Furniture,2.6,"['Furniture', 'Office', 'Home']",616,Furniture Co.,8/5/2020,$95.19 ,20.47,http://www.gordon.com/,https://www.lorempixel.com/200/200,
411,Sparkling Water,Refreshing and fizzy mineral water,$850.48 ,Food,2.9,"['Drink', 'Water', 'Beverage']",903,Beverage Co.,2/15/2021,$994.65 ,14.49,https://www.hoffman.biz/,https://dummyimage.com/200x200,
412,Red Hoodie,A cozy red hoodie for cold days,$858.52 ,Clothing,4.3,"['Apparel', 'Clothing', 'Fashion']",637,Fashion Brand,1/1/2022,$897.76 ,4.37,https://johnson.info/,https://www.lorempixel.com/200/200,
413,Organic Almonds,Crunchy and nutritious organic almonds,$428.48 ,Food,3.6,"['Food', 'Organic', 'Snack']",285,Nature's Best,1/10/2022,$545.38 ,21.43,https://www.clark-castillo.info/,https://placekitten.com/200/200,
414,Sparkling Water,Refreshing and fizzy mineral water,$504.28 ,Food,4.3,"['Drink', 'Water', 'Beverage']",951,Beverage Co.,2/15/2021,$579.53 ,12.98,https://www.mccarthy-miller.com/,https://www.lorempixel.com/200/200,
415,Wireless Earbuds,High-quality sound in a compact design,$583.47 ,Electronics,1.1,"['Audio', 'Electronics', 'Wireless']",420,Audio Masters,12/1/2021,$592.28 ,1.49,http://www.smith.org/,https://dummyimage.com/200x200,
416,1984,A dystopian novel about totalitarianism,$948.91 ,Book,2.3,"['Dystopian', 'Political', 'Science Fiction']",126,Secker & Warburg,6/8/1949,"$1,042.48 ",8.98,http://horne.com/,https://dummyimage.com/200x200,
417,1984,A dystopian novel about totalitarianism,$262.58 ,Book,1.7,"['Dystopian', 'Political', 'Science Fiction']",483,Secker & Warburg,6/8/1949,$289.44 ,9.28,https://coleman-edwards.info/,https://www.lorempixel.com/200/200,
418,Sparkling Water,Refreshing and fizzy mineral water,$169.05 ,Food,1.4,"['Drink', 'Water', 'Beverage']",552,Beverage Co.,2/15/2021,$202.38 ,16.47,https://leon.com/,https://placekitten.com/200/200,
419,To Kill a Mockingbird,A novel about racial injustice in the Deep South,$513.41 ,Book,1.7,"['Classic', 'Drama', 'Historical']",487,J.B. Lippincott & Co.,7/11/1960,$647.57 ,20.72,http://www.lindsey-collins.com/,https://placekitten.com/200/200,
420,Blue Jeans,Classic blue jeans for everyday wear,$213.88 ,Clothing,3.9,"['Apparel', 'Clothing', 'Casual']",897,Denim Co.,6/15/2021,$277.47 ,22.92,https://www.cochran.biz/,https://placeimg.com/200/200/any,
421,Modern Sofa,A comfortable modern sofa for living rooms,$130.10 ,Furniture,3.6,"['Furniture', 'Home', 'Living Room']",589,HomeStyle,3/10/2021,$162.01 ,19.7,https://curtis-lawson.org/,https://placeimg.com/200/200/any,
422,Wooden Desk,Solid wood desk for office or home use,$113.31 ,Furniture,2.5,"['Furniture', 'Office', 'Home']",692,Furniture Co.,8/5/2020,$133.32 ,15.01,http://ingram-sanders.com/,https://www.lorempixel.com/200/200,
423,The Matrix,A hacker discovers a shocking truth about reality,$316.32 ,Movie,4.4,"['Action', 'Sci-Fi', 'Thriller']",925,Warner Bros,3/31/1999,$395.25 ,19.97,https://www.lawrence-murphy.biz/,https://www.lorempixel.com/200/200,
424,Wireless Earbuds,High-quality sound in a compact design,$355.79 ,Electronics,3.3,"['Audio', 'Electronics', 'Wireless']",326,Audio Masters,12/1/2021,$384.99 ,7.58,http://www.reid.com/,https://www.lorempixel.com/200/200,
425,Smartphone X,Latest model with cutting-edge features,$277.20 ,Electronics,4.7,"['Gadget', 'Smartphone', 'Tech']",66,Tech Corp,9/20/2021,$330.88 ,16.22,http://www.gonzalez.org/,https://dummyimage.com/200x200,
426,1984,A dystopian novel about totalitarianism,$24.65 ,Book,2.9,"['Dystopian', 'Political', 'Science Fiction']",846,Secker & Warburg,6/8/1949,$30.99 ,20.46,https://west.biz/,https://placeimg.com/200/200/any,
427,1984,A dystopian novel about totalitarianism,$615.45 ,Book,4.3,"['Dystopian', 'Political', 'Science Fiction']",854,Secker & Warburg,6/8/1949,$694.68 ,11.41,http://www.cruz.info/,https://placekitten.com/200/200,
428,Red Hoodie,A cozy red hoodie for cold days,$697.50 ,Clothing,1.8,"['Apparel', 'Clothing', 'Fashion']",128,Fashion Brand,1/1/2022,$841.34 ,17.1,http://alexander.info/,https://placekitten.com/200/200,
429,Smartphone X,Latest model with cutting-edge features,$623.01 ,Electronics,2.6,"['Gadget', 'Smartphone', 'Tech']",953,Tech Corp,9/20/2021,$651.14 ,4.32,http://valencia.org/,https://placeimg.com/200/200/any,
430,Sparkling Water,Refreshing and fizzy mineral water,$717.97 ,Food,2.6,"['Drink', 'Water', 'Beverage']",117,Beverage Co.,2/15/2021,$788.82 ,8.98,https://brown-miller.com/,https://dummyimage.com/200x200,
431,The Matrix,A hacker discovers a shocking truth about reality,$920.99 ,Movie,1.7,"['Action', 'Sci-Fi', 'Thriller']",917,Warner Bros,3/31/1999,"$1,075.76 ",14.39,https://phillips.net/,https://www.lorempixel.com/200/200,
432,Sparkling Water,Refreshing and fizzy mineral water,$204.86 ,Food,4.8,"['Drink', 'Water', 'Beverage']",299,Beverage Co.,2/15/2021,$257.59 ,20.47,http://www.wright.com/,https://dummyimage.com/200x200,
433,1984,A dystopian novel about totalitarianism,$22.68 ,Book,3.7,"['Dystopian', 'Political', 'Science Fiction']",323,Secker & Warburg,6/8/1949,$25.26 ,10.21,http://vaughan-vasquez.info/,https://placekitten.com/200/200,
434,Blue Jeans,Classic blue jeans for everyday wear,$933.55 ,Clothing,1.9,"['Apparel', 'Clothing', 'Casual']",802,Denim Co.,6/15/2021,"$1,203.10 ",22.4,http://schroeder-greene.com/,https://placekitten.com/200/200,
435,Wooden Desk,Solid wood desk for office or home use,$529.31 ,Furniture,1.8,"['Furniture', 'Office', 'Home']",688,Furniture Co.,8/5/2020,$674.00 ,21.47,http://www.wallace.org/,https://placekitten.com/200/200,
436,The Matrix,A hacker discovers a shocking truth about reality,$579.05 ,Movie,2.4,"['Action', 'Sci-Fi', 'Thriller']",146,Warner Bros,3/31/1999,$581.68 ,0.45,https://fuller.net/,https://placekitten.com/200/200,
437,Wooden Desk,Solid wood desk for office or home use,$227.06 ,Furniture,2.4,"['Furniture', 'Office', 'Home']",451,Furniture Co.,8/5/2020,$233.96 ,2.95,http://www.buchanan.com/,https://www.lorempixel.com/200/200,
438,Wireless Earbuds,High-quality sound in a compact design,$358.79 ,Electronics,1.3,"['Audio', 'Electronics', 'Wireless']",460,Audio Masters,12/1/2021,$452.87 ,20.77,http://hutchinson.net/,https://www.lorempixel.com/200/200,
439,Organic Almonds,Crunchy and nutritious organic almonds,$649.34 ,Food,3.4,"['Food', 'Organic', 'Snack']",491,Nature's Best,1/10/2022,$661.19 ,1.79,http://watts-robinson.biz/,https://dummyimage.com/200x200,
440,Wooden Desk,Solid wood desk for office or home use,$43.02 ,Furniture,4.6,"['Furniture', 'Office', 'Home']",241,Furniture Co.,8/5/2020,$44.42 ,3.15,http://www.walker.com/,https://placekitten.com/200/200,
441,The Matrix,A hacker discovers a shocking truth about reality,$58.57 ,Movie,3.8,"['Action', 'Sci-Fi', 'Thriller']",847,Warner Bros,3/31/1999,$61.07 ,4.09,http://www.daniels.com/,https://placekitten.com/200/200,
442,Inception,A mind-bending thriller by Christopher Nolan,$939.38 ,Movie,4.2,"['Thriller', 'Sci-Fi', 'Action']",880,Warner Bros,7/16/2010,"$1,220.02 ",23,http://howe-schmidt.org/,https://placeimg.com/200/200/any,
443,Red Hoodie,A cozy red hoodie for cold days,$569.49 ,Clothing,4.7,"['Apparel', 'Clothing', 'Fashion']",609,Fashion Brand,1/1/2022,$666.67 ,14.58,http://www.hawkins.com/,https://placekitten.com/200/200,
444,Organic Almonds,Crunchy and nutritious organic almonds,$392.77 ,Food,1.2,"['Food', 'Organic', 'Snack']",444,Nature's Best,1/10/2022,$486.71 ,19.3,http://gomez-castro.com/,https://dummyimage.com/200x200,
445,Organic Almonds,Crunchy and nutritious organic almonds,$605.67 ,Food,3.4,"['Food', 'Organic', 'Snack']",624,Nature's Best,1/10/2022,$610.56 ,0.8,http://price-washington.com/,https://www.lorempixel.com/200/200,
446,Wireless Earbuds,High-quality sound in a compact design,$540.44 ,Electronics,1.1,"['Audio', 'Electronics', 'Wireless']",612,Audio Masters,12/1/2021,$649.59 ,16.8,https://www.hughes.org/,https://www.lorempixel.com/200/200,
447,Wireless Earbuds,High-quality sound in a compact design,$267.67 ,Electronics,2.2,"['Audio', 'Electronics', 'Wireless']",639,Audio Masters,12/1/2021,$318.84 ,16.05,https://johnson-watts.net/,https://placeimg.com/200/200/any,
448,Red Hoodie,A cozy red hoodie for cold days,$249.95 ,Clothing,2.6,"['Apparel', 'Clothing', 'Fashion']",657,Fashion Brand,1/1/2022,$273.65 ,8.66,http://russell.com/,https://placeimg.com/200/200/any,
449,Blue Jeans,Classic blue jeans for everyday wear,$472.28 ,Clothing,3.1,"['Apparel', 'Clothing', 'Casual']",493,Denim Co.,6/15/2021,$524.78 ,10,https://www.blackburn-mccormick.com/,https://dummyimage.com/200x200,
450,To Kill a Mockingbird,A novel about racial injustice in the Deep South,$760.85 ,Book,4.1,"['Classic', 'Drama', 'Historical']",652,J.B. Lippincott & Co.,7/11/1960,$958.79 ,20.64,https://gay-schultz.com/,https://www.lorempixel.com/200/200,
451,Wireless Earbuds,High-quality sound in a compact design,$560.81 ,Electronics,1.3,"['Audio', 'Electronics', 'Wireless']",231,Audio Masters,12/1/2021,$652.78 ,14.09,http://www.adams.com/,https://dummyimage.com/200x200,
452,To Kill a Mockingbird,A novel about racial injustice in the Deep South,$990.13 ,Book,2.6,"['Classic', 'Drama', 'Historical']",609,J.B. Lippincott & Co.,7/11/1960,"$1,150.43 ",13.93,http://mooney.com/,https://placekitten.com/200/200,
453,The Matrix,A hacker discovers a shocking truth about reality,$671.90 ,Movie,3.9,"['Action', 'Sci-Fi', 'Thriller']",773,Warner Bros,3/31/1999,$742.13 ,9.46,https://www.quinn.com/,https://placeimg.com/200/200/any,
454,Inception,A mind-bending thriller by Christopher Nolan,$20.90 ,Movie,2.9,"['Thriller', 'Sci-Fi', 'Action']",899,Warner Bros,7/16/2010,$23.00 ,9.13,http://www.mcdaniel.net/,https://placekitten.com/200/200,
455,Blue Jeans,Classic blue jeans for everyday wear,$529.41 ,Clothing,1.1,"['Apparel', 'Clothing', 'Casual']",593,Denim Co.,6/15/2021,$578.77 ,8.53,http://www.gilmore.net/,https://www.lorempixel.com/200/200,
456,Inception,A mind-bending thriller by Christopher Nolan,$108.50 ,Movie,3.3,"['Thriller', 'Sci-Fi', 'Action']",18,Warner Bros,7/16/2010,$133.73 ,18.87,https://www.schwartz.biz/,https://dummyimage.com/200x200,
457,Wooden Desk,Solid wood desk for office or home use,$547.43 ,Furniture,3.2,"['Furniture', 'Office', 'Home']",278,Furniture Co.,8/5/2020,$561.43 ,2.49,http://www.sosa-holmes.com/,https://www.lorempixel.com/200/200,
458,Wireless Earbuds,High-quality sound in a compact design,$459.13 ,Electronics,3.6,"['Audio', 'Electronics', 'Wireless']",379,Audio Masters,12/1/2021,$517.66 ,11.31,http://www.ortiz-fields.info/,https://placeimg.com/200/200/any,
459,Wireless Earbuds,High-quality sound in a compact design,$786.96 ,Electronics,1.2,"['Audio', 'Electronics', 'Wireless']",191,Audio Masters,12/1/2021,$792.35 ,0.68,https://harris-mcpherson.info/,https://placeimg.com/200/200/any,
460,Modern Sofa,A comfortable modern sofa for living rooms,$283.61 ,Furniture,4.4,"['Furniture', 'Home', 'Living Room']",653,HomeStyle,3/10/2021,$291.91 ,2.84,http://howell-gonzales.com/,https://dummyimage.com/200x200,
461,Modern Sofa,A comfortable modern sofa for living rooms,$610.44 ,Furniture,3,"['Furniture', 'Home', 'Living Room']",591,HomeStyle,3/10/2021,$758.84 ,19.56,http://www.lam-logan.info/,https://placeimg.com/200/200/any,
